Symbol,Sector,PE_Ratio
AKXK,Consumer Staples,-205.145599
LNIO,Health Care,47.632587
XZSX,Information Technology,283.934082
UWUP,Information Technology,-220.605759
IBSG,Financials,-389.076050
LNKD,Industrials,-467.503815
SSEJ,Utilities,-28.770561
BWDX,Utilities,383.906525
FUEC,Energy,-267.641205
RBOL,Industrials,-65.079193
JGJU,Health Care,-489.501129
BBPV,Consumer Discretionary,-433.289124
PGQK,Energy,-142.977966
GTHK,Industrials,258.430481
ZZGW,Health Care,144.138702
KJQM,Health Care,-34.935665
RKQW,Financials,-256.564148
DBLG,Consumer Staples,-96.688011
BJVY,Telecommunication Services,-195.234802
QYEJ,Information Technology,-494.274780
FOFC,Consumer Discretionary,-313.134247
IONE,Consumer Discretionary,363.633728
ROZI,Utilities,-351.451172
KQVD,Consumer Staples,421.610565
SRBS,Information Technology,412.094849
LDGE,Utilities,-293.584442
UZOT,Consumer Discretionary,-318.320313
EMXR,Financials,-339.081573
SWEJ,Energy,36.290565
GLCA,Energy,174.111969
STBK,Health Care,-410.875824
YGEI,Consumer Discretionary,234.330093
IZQG,Energy,-55.316814
QCOU,Industrials,-413.572571
KZLH,Utilities,405.654358
LWPO,Telecommunication Services,18.990417
DZRK,Health Care,204.055969
ABIP,Telecommunication Services,-212.674088
HDPC,Real Estate,323.441284
MKTY,Health Care,-103.278542
PNBV,Information Technology,-364.106842
LGTH,Consumer Discretionary,-40.648212
WDHF,Information Technology,180.351181
HOOJ,Telecommunication Services,477.441864
SJMM,Utilities,-115.099640
YPXD,Consumer Staples,-182.110046
EOVP,Telecommunication Services,458.122009
ZNHM,Utilities,-34.063847
YEDU,Information Technology,340.837616
WIZQ,Information Technology,436.124695
OFWY,Telecommunication Services,85.374397
YEAZ,Energy,181.916840
DEUO,Telecommunication Services,-181.201385
ZWIX,Information Technology,95.160072
XKRM,Energy,467.695679
PTWF,Consumer Staples,398.295013
TNLG,Utilities,-454.767517
IFRD,Industrials,-304.107971
KAEU,Information Technology,87.886902
TJXO,Consumer Discretionary,-376.185852
MRVZ,Information Technology,-327.391541
TUPT,Utilities,2.674612
YDFH,Telecommunication Services,-318.788239
GQNP,Information Technology,-199.698929
DWUS,Financials,316.965118
JAHB,Real Estate,-323.725403
YENK,Industrials,57.811943
FAVE,Consumer Discretionary,-460.988586
WGIB,Health Care,11.342418
YYYW,Health Care,-205.178223
CISV,Information Technology,7.970214
WDZM,Consumer Discretionary,358.107635
LESG,Utilities,435.244781
RXOU,Energy,269.877350
FTIU,Telecommunication Services,470.380035
ZXCE,Financials,191.637619
RMJK,Real Estate,88.599808
NPBP,Industrials,-3.855464
YSNX,Real Estate,-257.839966
MDLW,Financials,-91.381363
NFPW,Health Care,-50.813778
JQKM,Utilities,-27.215490
PGAC,Utilities,375.772430
ZIXA,Telecommunication Services,36.266212
UZEC,Utilities,109.687706
JPWL,Information Technology,482.975098
RWUF,Financials,-50.877224
HYFN,Consumer Staples,4.941862
SDTW,Information Technology,443.502197
CUKO,Consumer Discretionary,281.012604
EEWU,Telecommunication Services,-32.337780
AEVZ,Real Estate,66.576706
BXRS,Industrials,397.885315
ZUUP,Telecommunication Services,-483.827393
HLCY,Energy,228.920410
KZYK,Consumer Staples,-115.000427
YKTD,Consumer Discretionary,260.460236
KCNS,Health Care,48.612690
NVEK,Utilities,110.710899
FWWG,Information Technology,431.128357
EOAD,Energy,-215.450211
URBK,Consumer Discretionary,359.139221
ILJS,Health Care,-251.812531
DJZR,Financials,493.895020
IBYJ,Industrials,188.138000
LURX,Information Technology,-327.107452
SXEJ,Telecommunication Services,-478.797058
UKTU,Consumer Discretionary,451.366608
MUIX,Financials,-228.310135
JWUI,Utilities,-420.005371
IQIG,Consumer Staples,-155.407303
RMXJ,Consumer Discretionary,398.692383
OZWX,Financials,119.873192
WFFV,Utilities,-77.349190
XJCB,Utilities,11.832240
LFCV,Financials,-367.411682
BMWN,Information Technology,-275.076935
CVWQ,Real Estate,335.864532
CSNJ,Financials,-384.061249
XMWS,Industrials,55.696404
CWAC,Industrials,-66.092194
TFCD,Financials,-305.539886
IVYX,Real Estate,-386.100128
FHQC,Consumer Staples,-77.960266
TRZR,Financials,166.240814
BIYF,Telecommunication Services,-116.315834
MQJV,Industrials,-350.752075
CJDH,Consumer Discretionary,63.149509
PUEP,Energy,215.754883
XGUD,Information Technology,465.199646
SNJH,Utilities,-287.204010
HWFL,Consumer Staples,107.367561
OWGG,Financials,-384.258209
BUFJ,Industrials,-294.335266
BXKW,Telecommunication Services,-463.156494
WHNZ,Information Technology,-67.280495
FKOY,Utilities,-219.246338
PUUX,Real Estate,-469.617310
KGZD,Real Estate,-366.450775
WLKU,Consumer Staples,-455.082916
ZIJU,Consumer Discretionary,-194.207397
HWJY,Real Estate,-130.363754
HJXN,Health Care,-319.550598
NGFV,Industrials,99.963898
MUNC,Consumer Staples,-243.860352
PEIO,Utilities,-175.711716
FFWG,Utilities,-379.897858
FZJQ,Information Technology,-14.640095
QMND,Utilities,-96.305489
GVOC,Consumer Discretionary,87.779167
FGIQ,Industrials,-392.563385
REBW,Health Care,430.469940
MHEW,Consumer Discretionary,-304.158081
DWND,Utilities,-124.180336
CAXW,Consumer Discretionary,-311.357361
DXDJ,Financials,266.168121
SOZG,Health Care,408.363159
XMND,Information Technology,-23.702993
CRVE,Real Estate,-75.821159
CWSN,Energy,367.212769
UIDM,Health Care,382.347626
GEIM,Consumer Discretionary,335.908630
EBEZ,Information Technology,-9.154759
IQNT,Health Care,195.409775
SWHR,Health Care,453.675232
JCIU,Financials,458.137878
RMWJ,Telecommunication Services,131.869202
DAWY,Consumer Discretionary,-7.440870
NHVO,Consumer Staples,-461.186249
YSGZ,Telecommunication Services,126.029663
LGUK,Industrials,92.867088
XTKG,Consumer Discretionary,146.037170
CQGD,Financials,-444.748230
MOLQ,Information Technology,120.247658
VSFK,Consumer Discretionary,438.227203
MTJP,Information Technology,-99.480209
XPWO,Industrials,5.793878
LVRC,Telecommunication Services,235.873383
DQES,Utilities,-301.642639
EAWA,Information Technology,336.491028
XGRX,Consumer Staples,-418.074463
FFML,Industrials,-303.100922
TEQL,Financials,330.893799
DBBZ,Financials,178.859741
VQNY,Energy,-45.351513
ZXAN,Consumer Discretionary,-206.418320
MRWP,Health Care,-311.447723
TICS,Health Care,217.313675
QBPM,Utilities,249.489914
LFQL,Real Estate,-136.288162
XEKH,Utilities,195.221405
ORWH,Consumer Staples,-120.492264
XZHA,Consumer Staples,182.378708
QOTJ,Industrials,-146.113495
JTFF,Consumer Discretionary,-87.112274
IHCL,Information Technology,105.105988
FSPC,Financials,-299.810150
QSLL,Energy,285.225403
JPXA,Information Technology,276.063690
FEZI,Telecommunication Services,494.298584
FLHK,Energy,435.841400
BEEF,Utilities,-13.341777
VKFY,Real Estate,249.113586
XDXA,Real Estate,40.928188
BZCY,Health Care,-150.469559
BIQR,Energy,-222.667740
NTQN,Health Care,-381.164764
JRQK,Consumer Discretionary,-466.718109
UIQU,Utilities,-323.938721
RHFH,Consumer Staples,-136.154572
OANG,Financials,301.523254
WVKV,Real Estate,-408.436066
AKKA,Consumer Staples,63.465836
KPDV,Telecommunication Services,-429.849304
WAOR,Energy,-186.344833
RVVS,Information Technology,-304.970734
HQRT,Financials,-355.868378
HRDJ,Consumer Discretionary,478.290680
DUXG,Information Technology,381.715332
DYJK,Health Care,-229.082855
UXBZ,Telecommunication Services,182.160248
OCRM,Information Technology,-332.028992
LIQE,Information Technology,229.698441
RMYI,Information Technology,-321.844116
LLOB,Real Estate,331.670868
BLCK,Utilities,153.901367
XTTC,Health Care,-232.889160
MQEG,Information Technology,-305.857178
PBHP,Energy,-477.260712
WZMA,Telecommunication Services,364.678467
HEGJ,Health Care,248.863525
SARU,Health Care,-410.547760
MURO,Consumer Discretionary,-185.111450
XXBW,Utilities,-447.274902
ZOQM,Information Technology,454.274017
ENHJ,Consumer Discretionary,299.777069
XWDA,Financials,43.663013
DCCC,Consumer Staples,-14.625355
XQMB,Real Estate,184.404037
PFHD,Real Estate,123.080933
CHRX,Real Estate,-384.068115
QYKN,Financials,-315.221130
EVEL,Consumer Staples,126.709282
SUKW,Financials,-195.968170
DVXO,Consumer Discretionary,8.575731
SBEK,Real Estate,-425.230194
JQKY,Energy,287.181000
AVMT,Industrials,123.822319
TNGQ,Utilities,382.177307
ZJJN,Consumer Discretionary,-278.324005
ZEOV,Health Care,-199.946075
ZWBC,Real Estate,-210.008423
SKAW,Energy,266.558258
AZMM,Telecommunication Services,486.650604
HFUE,Information Technology,8.597369
MZRJ,Health Care,-374.793976
IKBT,Energy,44.168186
ICVC,Telecommunication Services,7.086398
VRWD,Industrials,-117.735924
EQVE,Consumer Staples,275.105377
YVKV,Consumer Discretionary,-411.016083
HQAY,Health Care,435.951508
GOXI,Information Technology,60.295540
LAMG,Utilities,-94.765739
MPOW,Information Technology,-331.954712
LYLR,Industrials,-192.227814
MZAK,Information Technology,375.852997
UIXM,Information Technology,53.707237
HXXN,Financials,302.095917
CTLP,Industrials,148.227448
EYOE,Consumer Staples,-302.938110
TNPT,Information Technology,495.222351
NRVN,Information Technology,400.846527
TJYN,Consumer Discretionary,-437.086578
ETNE,Consumer Discretionary,-288.591888
ZKFM,Utilities,390.373016
JJPX,Energy,-479.915527
CHVK,Real Estate,407.417755
EOWK,Telecommunication Services,-171.154510
DYMI,Telecommunication Services,219.426956
BOVV,Industrials,-312.792542
YNLP,Real Estate,-125.455429
SLTX,Information Technology,-188.794983
BITJ,Utilities,29.313700
ZHAX,Energy,208.855194
EQCX,Health Care,-309.353424
LMBE,Energy,133.326614
AXPJ,Utilities,-250.615250
SWGH,Utilities,65.245583
FMQY,Telecommunication Services,-62.417736
UUKF,Energy,-381.004913
FKZB,Real Estate,356.104706
MSDK,Utilities,-340.459564
YEFT,Real Estate,-449.361053
TSIY,Consumer Staples,483.752045
BDXX,Real Estate,10.810877
LTVD,Financials,-192.942657
NQCS,Real Estate,198.377792
KJUR,Information Technology,307.411957
FCFS,Real Estate,-387.739471
VAXQ,Industrials,-187.003754
FUHX,Real Estate,-396.900085
IRPG,Financials,-368.144684
HAKX,Utilities,63.871700
ILZV,Consumer Staples,14.005463
PEMC,Consumer Discretionary,-253.467484
LCAR,Telecommunication Services,-196.468491
LZPL,Real Estate,-396.074982
ZYFV,Consumer Staples,-275.884735
XGVN,Information Technology,-261.827698
GXLP,Utilities,425.101501
ZCEQ,Utilities,-101.106934
IOSB,Consumer Discretionary,-251.399094
BHMU,Real Estate,-464.195038
DSGB,Health Care,186.307785
WSAP,Consumer Discretionary,484.759338
GDWA,Real Estate,-18.519150
BNQT,Financials,383.367310
SUTD,Utilities,-78.882965
QVWJ,Consumer Discretionary,389.189392
CFKO,Telecommunication Services,-371.237213
GHBT,Industrials,-192.589035
FUMA,Real Estate,-284.906982
VEHA,Real Estate,-68.197029
SHRZ,Energy,-451.609863
PUIR,Financials,-388.366516
SFWT,Utilities,-381.809387
OQVA,Information Technology,29.774101
XRNW,Consumer Discretionary,-466.287292
QLDM,Information Technology,317.868195
FOGU,Utilities,-68.864983
UZST,Energy,-196.291672
HSMK,Utilities,349.850525
SZMB,Utilities,-384.884857
KSZB,Information Technology,474.242126
FOXJ,Industrials,5.699606
EXRX,Information Technology,-93.515121
LZRW,Industrials,477.834198
XVDE,Real Estate,-440.963379
EDCP,Consumer Staples,353.678467
PKDN,Utilities,301.276886
JBJP,Health Care,-333.466522
BHDW,Energy,342.791199
EEPP,Industrials,174.181519
FLXB,Real Estate,429.630890
VHZL,Industrials,-373.995941
EEGO,Health Care,-19.922606
DTOJ,Information Technology,336.896729
RLXZ,Utilities,-452.419891
NBLH,Financials,362.310272
SGPJ,Industrials,319.128326
AIRI,Energy,-122.727562
GIRW,Telecommunication Services,-51.930355
NXCL,Consumer Discretionary,337.328766
SZTO,Financials,-21.210363
GCCI,Consumer Staples,321.031555
HSIT,Utilities,460.981384
XLLS,Telecommunication Services,-447.002014
HLSN,Real Estate,454.261536
BIHW,Health Care,113.163155
VEFH,Energy,-432.757599
APTM,Telecommunication Services,-435.192230
ENJF,Energy,-229.964294
TJUR,Utilities,-326.158813
TTOC,Telecommunication Services,135.812378
ORWG,Industrials,89.400955
CUZH,Consumer Discretionary,-451.453430
QYTP,Consumer Discretionary,-127.289864
RJTU,Energy,48.884701
XIDP,Consumer Staples,16.428663
BDFM,Consumer Discretionary,-59.514572
TEZP,Consumer Discretionary,-403.342651
EIJH,Information Technology,176.023193
OLEX,Energy,-287.678223
ZBAC,Real Estate,302.117462
HDOY,Financials,-438.639069
JAYA,Utilities,-363.955292
BRAM,Consumer Staples,-460.243378
ATNT,Financials,-204.321426
TBGI,Energy,-426.948914
SYQH,Telecommunication Services,-150.252701
NUFA,Telecommunication Services,-89.142830
EERI,Telecommunication Services,276.192383
MSAI,Industrials,454.529968
UIDH,Financials,-332.462067
CMHN,Financials,-155.863892
OWAX,Utilities,-228.417160
MLUO,Industrials,244.973877
UTXK,Information Technology,-340.044159
WBNP,Health Care,30.059633
WCVJ,Financials,30.807459
MLXE,Health Care,317.813446
OMKS,Energy,-115.569504
OOFI,Real Estate,-402.109344
QUDZ,Energy,-437.788025
DHSM,Consumer Staples,284.638214
BRTJ,Real Estate,442.108856
GDNC,Real Estate,243.133728
UVWZ,Utilities,-423.049072
SXIB,Financials,-349.583740
YSLU,Utilities,210.809052
BPSN,Industrials,-213.873291
UHLX,Real Estate,8.571947
AXOM,Energy,371.644623
VIGZ,Industrials,56.869930
VBXF,Industrials,-160.116547
OTMT,Consumer Staples,436.518982
OGTB,Industrials,389.778076
CFJP,Energy,245.587143
NDZO,Utilities,-432.182495
GABF,Consumer Discretionary,-119.019409
BTRE,Industrials,-284.572754
XSQC,Consumer Discretionary,200.505966
WQTV,Information Technology,-89.890991
CDOR,Industrials,54.897671
VXWU,Energy,444.619568
ZPVY,Industrials,-332.938293
VKYZ,Consumer Staples,-261.978607
VCIJ,Telecommunication Services,-91.160530
GATO,Consumer Staples,304.120728
AFFJ,Consumer Staples,-368.770355
RXCO,Financials,-373.653595
XXIA,Health Care,-478.004272
BKKK,Telecommunication Services,-10.359234
UOEG,Industrials,-62.296181
MQHN,Information Technology,134.297440
ETAE,Telecommunication Services,112.737968
IPIP,Information Technology,-189.534225
MLJF,Utilities,-112.322823
HDOD,Utilities,272.773712
ZJZW,Industrials,-243.391678
MMSN,Consumer Staples,141.619339
PGFD,Health Care,0.637562
IKAH,Utilities,460.291473
RPVX,Health Care,32.141209
NQME,Health Care,-116.422775
KZPH,Energy,-468.756683
HWXP,Energy,362.066925
XYVB,Industrials,-397.625183
NSFN,Consumer Discretionary,38.347698
TALS,Consumer Discretionary,-418.721252
SHJC,Industrials,-97.853661
PKIM,Health Care,-182.649948
XSKT,Information Technology,-112.112732
TBUH,Telecommunication Services,-170.768402
DDLB,Industrials,-497.471619
VXTR,Industrials,20.523087
DLYR,Health Care,-32.819942
ODYE,Telecommunication Services,-141.646347
SPVK,Utilities,288.511200
AIFI,Consumer Discretionary,413.386322
GEUW,Consumer Staples,143.069946
RAGB,Financials,306.674835
LFZE,Industrials,-224.241486
RAES,Information Technology,313.476746
AEKW,Real Estate,-300.616821
YBYA,Industrials,-83.415421
LBLA,Consumer Discretionary,-307.257507
DFHP,Real Estate,213.397202
ZZQC,Information Technology,-446.321045
GAII,Consumer Staples,220.236633
YUTY,Information Technology,-298.884613
OLQF,Health Care,110.574631
SXPA,Health Care,-389.038086
TTOQ,Utilities,365.182892
TYTT,Consumer Staples,277.795349
QAEH,Industrials,172.300522
WUOV,Industrials,-382.250702
SFFR,Real Estate,-405.938446
INSZ,Health Care,416.391357
PRGH,Health Care,-35.967926
NYMK,Health Care,-94.634087
BDMZ,Industrials,-46.611164
KPUH,Information Technology,-437.843353
UHWJ,Consumer Staples,-462.289246
OCIH,Consumer Staples,-64.169258
ZVWT,Industrials,-437.512207
ZKKD,Telecommunication Services,-198.633255
NCXM,Telecommunication Services,-9.159459
GUOO,Consumer Discretionary,-333.411194
ESIO,Energy,-65.443924
KMCB,Consumer Discretionary,483.472473
ZYUX,Consumer Staples,-272.993164
YHBK,Telecommunication Services,-468.584259
LSXP,Real Estate,81.832176
ZUKO,Industrials,496.381866
PGDX,Consumer Discretionary,250.112946
UJPN,Real Estate,-128.440231
NYQJ,Health Care,400.739532
KCBK,Financials,-70.898621
KMSX,Industrials,-343.992767
OCQW,Real Estate,-301.085754
LUEU,Energy,-253.155548
JBAS,Consumer Staples,42.869900
QUJO,Health Care,-460.705963
RKHJ,Real Estate,-413.100952
GCLB,Industrials,32.234444
FZCA,Financials,174.477249
CVYG,Industrials,239.369858
LXSG,Industrials,-71.734520
ZOZE,Financials,97.461868
EXNS,Information Technology,60.749443
SFNR,Telecommunication Services,139.464737
NCUI,Real Estate,259.053375
KUVC,Health Care,-133.031525
IGJO,Consumer Staples,-109.248482
IOHP,Utilities,-360.746277
DGKY,Information Technology,126.041443
HTSA,Information Technology,495.363800
SQYU,Consumer Staples,-200.019287
AWSA,Health Care,-174.878510
CYOY,Health Care,400.317780
FFUI,Consumer Discretionary,33.683033
YGLE,Energy,-351.993439
UPRR,Consumer Staples,499.237854
UCXB,Telecommunication Services,390.990692
RVZS,Energy,-291.137085
SHND,Information Technology,-336.568848
LQMA,Health Care,-130.791046
CWIM,Industrials,334.848022
JTMT,Telecommunication Services,104.374092
FWMG,Consumer Staples,-139.769318
VXJX,Information Technology,234.500229
BDBV,Consumer Staples,60.525772
HIIV,Information Technology,-374.847839
JXUK,Consumer Staples,252.187317
KUXE,Consumer Staples,-499.784729
WFMI,Telecommunication Services,270.325928
PGFJ,Real Estate,272.993164
ERDN,Telecommunication Services,-244.640457
CEKF,Information Technology,-277.094849
CAUX,Health Care,-130.581772
LVXC,Consumer Staples,440.276031
PYRI,Real Estate,150.977661
UPYB,Information Technology,496.912384
PCNC,Utilities,-313.657806
BBGF,Energy,-252.193878
YXYO,Consumer Staples,280.078918
TPYE,Telecommunication Services,248.750214
SRZZ,Consumer Discretionary,407.661682
KLVX,Information Technology,-414.105835
VAUR,Real Estate,200.152527
WEFX,Energy,-248.884644
XNSS,Real Estate,308.720459
TQZV,Industrials,417.694824
LTDA,Financials,292.920715
MRUX,Energy,-269.198944
KHHQ,Consumer Staples,-410.237762
QQVL,Utilities,39.983704
ROCF,Consumer Discretionary,242.547440
FUGE,Real Estate,88.254707
ZCVO,Information Technology,86.821953
WPSI,Telecommunication Services,406.657196
XFYO,Utilities,-219.285629
VMAK,Utilities,-348.900726
GHYX,Energy,30.039644
ZBRR,Information Technology,361.384369
IWRE,Health Care,347.687256
QRIL,Telecommunication Services,145.821777
DGQA,Financials,-276.219025
INIF,Consumer Discretionary,-318.755829
DQOK,Financials,43.733971
TMSN,Industrials,494.677429
IPSE,Health Care,-327.833160
WOVI,Utilities,-268.845093
PVUY,Utilities,-146.384628
DFFM,Information Technology,-206.326462
WXNP,Real Estate,-241.049255
AIEU,Industrials,43.399059
ASNB,Health Care,236.883148
KNPN,Health Care,-203.631973
WHSS,Real Estate,-424.897400
VZUB,Information Technology,-434.948853
YRHZ,Information Technology,-360.186829
NIGT,Utilities,-349.381073
YUPO,Information Technology,224.033844
PIET,Financials,373.868286
YKYV,Consumer Staples,-94.441544
EULG,Information Technology,375.883240
KYIZ,Health Care,271.758667
FRVP,Consumer Discretionary,264.056976
WVWA,Real Estate,142.304703
LKZZ,Industrials,-53.754662
BBSW,Energy,218.005554
